user_id,action_type,item_id,timestamp,action_id,event_type
user_2628,ADD_TO_CART,item_0066,1749887489374,act1206,Taken
user_2304,REWARD_REDEMPTION,item_0202,1741060292487,act1207,Taken
user_4352,VIEW,item_0027,1721587853420,act1208,Viewed
user_0971,REWARD_IMPRESSION,item_0056,1737640075582,act1209,Viewed
user_4852,ADD_TO_CART,item_0326,1726575312841,act1210,Taken
user_2237,REWARD_REDEMPTION,item_0073,1722545826124,act1211,Taken
user_1821,PURCHASE,item_0109,1730966063907,act1212,Taken
user_1360,REWARD_IMPRESSION,item_0416,1730462508402,act1213,Viewed
user_4865,REWARD_IMPRESSION,item_0155,1736552861354,act1214,Viewed
user_2641,ADD_TO_CART,item_0060,1723269786052,act1215,Taken
user_0781,REWARD_IMPRESSION,item_0126,1744090619601,act1216,Viewed
user_2875,REWARD_REDEMPTION,item_0434,1729904270404,act1217,Taken
user_3695,ADD_TO_CART,item_0380,1734310165113,act1218,Taken
user_1858,PURCHASE,item_0438,1738775415565,act1219,Taken
user_1688,PURCHASE,item_0049,1742626622794,act1220,Taken
user_4605,REWARD_REDEMPTION,item_0251,1745357010268,act1221,Taken
user_0607,VIEW,item_0217,1744614470605,act1222,Viewed
user_2827,REWARD_REDEMPTION,item_0107,1742922440027,act1223,Taken
user_3140,ADD_TO_CART,item_0315,1720594266191,act1224,Taken
user_3675,REWARD_IMPRESSION,item_0425,1747449555980,act1225,Viewed
user_0109,VIEW,item_0469,1731278202917,act1226,Viewed
user_2257,ADD_TO_CART,item_0371,1730875892449,act1227,Taken
user_1737,ADD_TO_CART,item_0205,1741168396382,act1228,Taken
user_3302,ADD_TO_CART,item_0272,1732031834722,act1229,Taken
user_0635,ADD_TO_CART,item_0313,1740892483047,act1230,Taken
user_4431,REWARD_IMPRESSION,item_0391,1745354269959,act1231,Viewed
user_2792,PURCHASE,item_0320,1730412233124,act1232,Taken
user_4907,VIEW,item_0423,1743178860146,act1233,Viewed
user_4371,ADD_TO_CART,item_0362,1724781376839,act1234,Taken
user_3620,REWARD_IMPRESSION,item_0059,1745012197665,act1235,Viewed
user_3849,PURCHASE,item_0126,1737979781793,act1236,Taken
user_4429,VIEW,item_0236,1723269114347,act1237,Viewed
user_4908,REWARD_IMPRESSION,item_0141,1748686051798,act1238,Viewed
user_1507,REWARD_REDEMPTION,item_0264,1734769628108,act1239,Taken
user_1100,PURCHASE,item_0140,1740475615945,act1240,Taken
user_0798,VIEW,item_0012,1727834438819,act1241,Viewed
user_2281,ADD_TO_CART,item_0445,1721470618495,act1242,Taken
user_4958,REWARD_REDEMPTION,item_0414,1734012392869,act1243,Taken
user_1915,REWARD_REDEMPTION,item_0362,1720161893429,act1244,Taken
user_1796,REWARD_IMPRESSION,item_0366,1735615358467,act1245,Viewed
user_0724,REWARD_IMPRESSION,item_0338,1733675096116,act1246,Viewed
user_4804,VIEW,item_0305,1725832576854,act1247,Viewed
user_1270,REWARD_REDEMPTION,item_0119,1732435874061,act1248,Taken
user_1157,REWARD_REDEMPTION,item_0385,1731569949341,act1249,Taken
user_2439,PURCHASE,item_0236,1745239135539,act1250,Taken
user_4904,VIEW,item_0454,1730536121198,act1251,Viewed
user_1830,REWARD_IMPRESSION,item_0280,1724938825089,act1252,Viewed
user_0620,REWARD_IMPRESSION,item_0230,1737362545144,act1253,Viewed
user_4006,PURCHASE,item_0244,1720214026370,act1254,Taken
user_3702,REWARD_IMPRESSION,item_0475,1732442981833,act1255,Viewed
user_1198,VIEW,item_0321,1742524165541,act1256,Viewed
user_3344,VIEW,item_0143,1725258641425,act1257,Viewed
user_0878,ADD_TO_CART,item_0061,1723362460483,act1258,Taken
user_1612,REWARD_REDEMPTION,item_0242,1731851790552,act1259,Taken
user_0234,REWARD_REDEMPTION,item_0116,1723428045290,act1260,Taken
user_0042,PURCHASE,item_0088,1721226155575,act1261,Taken
user_4144,PURCHASE,item_0190,1736600857106,act1262,Taken
user_1166,REWARD_REDEMPTION,item_0102,1732561924813,act1263,Taken
user_4786,REWARD_REDEMPTION,item_0344,1750103823123,act1264,Taken
user_0189,REWARD_IMPRESSION,item_0121,1735330895026,act1265,Viewed
user_4478,REWARD_REDEMPTION,item_0264,1720846262982,act1266,Taken
user_0280,ADD_TO_CART,item_0247,1719978100263,act1267,Taken
user_4534,PURCHASE,item_0230,1735729382191,act1268,Taken
user_2426,VIEW,item_0155,1747438299903,act1269,Viewed
user_0242,PURCHASE,item_0108,1743248741587,act1270,Taken
user_0100,REWARD_IMPRESSION,item_0473,1738416579273,act1271,Viewed
user_0723,REWARD_REDEMPTION,item_0199,1721161811429,act1272,Taken
user_2660,REWARD_REDEMPTION,item_0332,1720293413244,act1273,Taken
user_4402,REWARD_REDEMPTION,item_0397,1734284438842,act1274,Taken
user_0324,ADD_TO_CART,item_0047,1738076765570,act1275,Taken
user_3110,REWARD_IMPRESSION,item_0158,1742919215325,act1276,Viewed
user_3130,REWARD_REDEMPTION,item_0152,1739984171918,act1277,Taken
user_4431,REWARD_REDEMPTION,item_0048,1739001196005,act1278,Taken
user_3115,REWARD_REDEMPTION,item_0409,1729303676335,act1279,Taken
user_0316,ADD_TO_CART,item_0276,1750145738836,act1280,Taken
user_1588,REWARD_IMPRESSION,item_0165,1728925997266,act1281,Viewed
user_1663,PURCHASE,item_0428,1743055133415,act1282,Taken
user_3258,VIEW,item_0004,1734355725700,act1283,Viewed
user_4973,ADD_TO_CART,item_0018,1740534715927,act1284,Taken
user_1615,REWARD_IMPRESSION,item_0469,1723862117415,act1285,Viewed
user_2986,REWARD_REDEMPTION,item_0036,1735378254529,act1286,Taken
user_3896,REWARD_IMPRESSION,item_0162,1749830455976,act1287,Viewed
user_3814,REWARD_REDEMPTION,item_0015,1738901530699,act1288,Taken
user_2756,VIEW,item_0237,1743214282635,act1289,Viewed
user_1269,REWARD_REDEMPTION,item_0060,1737479843729,act1290,Taken
user_3183,ADD_TO_CART,item_0002,1725764285822,act1291,Taken
user_3154,ADD_TO_CART,item_0446,1727489166923,act1292,Taken
user_2905,VIEW,item_0038,1720722111987,act1293,Viewed
user_2798,PURCHASE,item_0003,1746253402995,act1294,Taken
user_3724,ADD_TO_CART,item_0221,1737675824982,act1295,Taken
user_2449,REWARD_REDEMPTION,item_0397,1739969252883,act1296,Taken
user_4643,REWARD_REDEMPTION,item_0073,1721289270177,act1297,Taken
user_2167,VIEW,item_0380,1749737753034,act1298,Viewed
user_2716,PURCHASE,item_0182,1727473943165,act1299,Taken
user_2700,ADD_TO_CART,item_0163,1730024031409,act1300,Taken
user_3356,PURCHASE,item_0047,1739999973541,act1301,Taken
user_1058,REWARD_REDEMPTION,item_0425,1745079755660,act1302,Taken
user_4879,REWARD_IMPRESSION,item_0386,1734729059875,act1303,Viewed
user_0323,ADD_TO_CART,item_0409,1722991393061,act1304,Taken
user_1928,REWARD_REDEMPTION,item_0090,1732319818164,act1305,Taken
user_1573,PURCHASE,item_0249,1724118057228,act1306,Taken
user_2725,PURCHASE,item_0010,1738843225108,act1307,Taken
user_1244,REWARD_IMPRESSION,item_0345,1728557486170,act1308,Viewed
user_3707,REWARD_IMPRESSION,item_0118,1721421265849,act1309,Viewed
user_4219,ADD_TO_CART,item_0073,1719665876803,act1310,Taken
user_4818,VIEW,item_0307,1732386439707,act1311,Viewed
user_2015,REWARD_REDEMPTION,item_0053,1726532238467,act1312,Taken
user_0108,ADD_TO_CART,item_0247,1747573131644,act1313,Taken
user_3957,REWARD_IMPRESSION,item_0094,1722754380997,act1314,Viewed
user_4028,REWARD_REDEMPTION,item_0431,1727395544993,act1315,Taken
user_2160,VIEW,item_0327,1737620209799,act1316,Viewed
user_2156,REWARD_REDEMPTION,item_0498,1719786373075,act1317,Taken
user_0436,ADD_TO_CART,item_0148,1749319165861,act1318,Taken
user_4183,PURCHASE,item_0262,1744546121206,act1319,Taken
user_1406,REWARD_REDEMPTION,item_0069,1721163167167,act1320,Taken
user_1984,PURCHASE,item_0398,1747070927161,act1321,Taken
user_1512,REWARD_IMPRESSION,item_0357,1732801793049,act1322,Viewed
user_1343,ADD_TO_CART,item_0209,1729244157062,act1323,Taken
user_3969,PURCHASE,item_0283,1729150636543,act1324,Taken
user_0780,REWARD_IMPRESSION,item_0074,1721778090019,act1325,Viewed
user_1376,VIEW,item_0270,1739974101248,act1326,Viewed
user_2205,PURCHASE,item_0157,1740706420104,act1327,Taken
user_2500,VIEW,item_0045,1733511790344,act1328,Viewed
user_4485,REWARD_REDEMPTION,item_0498,1727943121782,act1329,Taken
user_4619,VIEW,item_0359,1742882836244,act1330,Viewed
user_4860,REWARD_REDEMPTION,item_0429,1750069551040,act1331,Taken
user_3660,PURCHASE,item_0189,1745480861135,act1332,Taken
user_0404,PURCHASE,item_0401,1728858504175,act1333,Taken
user_4512,PURCHASE,item_0081,1742582235581,act1334,Taken
user_0747,REWARD_IMPRESSION,item_0137,1724272362851,act1335,Viewed
user_0784,ADD_TO_CART,item_0314,1750268486082,act1336,Taken
user_2100,ADD_TO_CART,item_0042,1734565372661,act1337,Taken
user_3862,REWARD_REDEMPTION,item_0179,1740966416586,act1338,Taken
user_3370,ADD_TO_CART,item_0116,1745751036274,act1339,Taken
user_4901,REWARD_REDEMPTION,item_0092,1744659368426,act1340,Taken
user_1151,REWARD_REDEMPTION,item_0168,1737654587716,act1341,Taken
user_3745,REWARD_REDEMPTION,item_0376,1723295962426,act1342,Taken
user_0082,REWARD_REDEMPTION,item_0500,1728821095624,act1343,Taken
user_4150,ADD_TO_CART,item_0421,1728975944119,act1344,Taken
user_1354,REWARD_IMPRESSION,item_0209,1734199444895,act1345,Viewed
user_0872,REWARD_REDEMPTION,item_0346,1724717961617,act1346,Taken
user_4192,REWARD_REDEMPTION,item_0378,1724101062538,act1347,Taken
user_4549,VIEW,item_0228,1744489799134,act1348,Viewed
user_4244,REWARD_REDEMPTION,item_0161,1728298586692,act1349,Taken
user_3320,PURCHASE,item_0270,1729060621628,act1350,Taken
user_0917,REWARD_REDEMPTION,item_0446,1749674931340,act1351,Taken
user_3507,REWARD_REDEMPTION,item_0213,1741726289682,act1352,Taken
user_3460,REWARD_IMPRESSION,item_0433,1733608246731,act1353,Viewed
user_4041,ADD_TO_CART,item_0459,1739932052811,act1354,Taken
user_3341,REWARD_IMPRESSION,item_0197,1745823601999,act1355,Viewed
user_4853,ADD_TO_CART,item_0161,1740955103216,act1356,Taken
user_2676,REWARD_IMPRESSION,item_0246,1732827968448,act1357,Viewed
user_1301,REWARD_REDEMPTION,item_0471,1736487525143,act1358,Taken
user_1408,REWARD_REDEMPTION,item_0045,1736993063213,act1359,Taken
user_3248,REWARD_IMPRESSION,item_0066,1742546336918,act1360,Viewed
user_0712,ADD_TO_CART,item_0099,1738557631225,act1361,Taken
user_0575,PURCHASE,item_0003,1746265624662,act1362,Taken
user_3633,REWARD_REDEMPTION,item_0079,1735981429435,act1363,Taken
user_4027,PURCHASE,item_0152,1725609055706,act1364,Taken
user_3337,ADD_TO_CART,item_0111,1720359492981,act1365,Taken
user_0163,REWARD_REDEMPTION,item_0001,1724435360327,act1366,Taken
user_3622,ADD_TO_CART,item_0226,1729928238064,act1367,Taken
user_3418,PURCHASE,item_0241,1721583230990,act1368,Taken
user_0103,REWARD_IMPRESSION,item_0115,1732820306306,act1369,Viewed
user_1198,REWARD_IMPRESSION,item_0235,1720582274342,act1370,Viewed
user_2469,PURCHASE,item_0422,1719370253546,act1371,Taken
user_1962,VIEW,item_0127,1738189920838,act1372,Viewed
user_3752,REWARD_IMPRESSION,item_0105,1722638002618,act1373,Viewed
user_1816,REWARD_IMPRESSION,item_0365,1746039447338,act1374,Viewed
user_0953,PURCHASE,item_0453,1734690630502,act1375,Taken
user_0933,REWARD_IMPRESSION,item_0462,1729240867831,act1376,Viewed
user_3849,VIEW,item_0158,1737494705881,act1377,Viewed
user_1021,VIEW,item_0375,1732206451302,act1378,Viewed
user_1318,VIEW,item_0151,1733774336523,act1379,Viewed
user_1374,REWARD_REDEMPTION,item_0188,1743906190301,act1380,Taken
user_0203,REWARD_REDEMPTION,item_0012,1740207350807,act1381,Taken
user_2821,REWARD_REDEMPTION,item_0181,1725283838454,act1382,Taken
user_4838,VIEW,item_0440,1741533901896,act1383,Viewed
user_0891,VIEW,item_0011,1744974794104,act1384,Viewed
user_2488,ADD_TO_CART,item_0205,1733479204794,act1385,Taken
user_1024,ADD_TO_CART,item_0146,1732007206085,act1386,Taken
user_0543,ADD_TO_CART,item_0154,1721081638349,act1387,Taken
user_4651,PURCHASE,item_0245,1742657506150,act1388,Taken
user_0535,VIEW,item_0441,1745053322534,act1389,Viewed
user_0657,ADD_TO_CART,item_0345,1722821474825,act1390,Taken
user_1017,VIEW,item_0131,1742820803792,act1391,Viewed
user_3857,PURCHASE,item_0298,1731926584216,act1392,Taken
user_4332,VIEW,item_0338,1720389855381,act1393,Viewed
user_2161,ADD_TO_CART,item_0489,1740054111552,act1394,Taken
user_2153,REWARD_IMPRESSION,item_0259,1737043055111,act1395,Viewed
user_3186,PURCHASE,item_0423,1726501468382,act1396,Taken
user_1207,REWARD_REDEMPTION,item_0104,1730295506754,act1397,Taken
user_2345,VIEW,item_0364,1723199561389,act1398,Viewed
user_1151,REWARD_REDEMPTION,item_0133,1730996089460,act1399,Taken
user_3834,ADD_TO_CART,item_0343,1742706637191,act1400,Taken
user_4537,VIEW,item_0354,1739834272771,act1401,Viewed
user_3550,REWARD_REDEMPTION,item_0108,1749609279272,act1402,Taken
user_1467,ADD_TO_CART,item_0108,1743589203942,act1403,Taken
user_1747,VIEW,item_0420,1732955640259,act1404,Viewed
user_0657,PURCHASE,item_0190,1742279328782,act1405,Taken
user_1173,REWARD_IMPRESSION,item_0106,1741338848135,act1406,Viewed
user_3784,PURCHASE,item_0052,1725037891714,act1407,Taken
user_4141,PURCHASE,item_0450,1735566360523,act1408,Taken
user_4395,ADD_TO_CART,item_0136,1741440195528,act1409,Taken
user_1136,PURCHASE,item_0474,1728859849822,act1410,Taken
user_3220,REWARD_IMPRESSION,item_0075,1726946676300,act1411,Viewed
user_3775,ADD_TO_CART,item_0172,1731935524153,act1412,Taken
user_4378,VIEW,item_0024,1747699749398,act1413,Viewed
user_3208,VIEW,item_0014,1730130040903,act1414,Viewed
user_2557,REWARD_REDEMPTION,item_0290,1721578154809,act1415,Taken
user_0935,VIEW,item_0285,1739315339880,act1416,Viewed
user_0143,REWARD_IMPRESSION,item_0463,1738107937055,act1417,Viewed
user_2952,ADD_TO_CART,item_0322,1721542072766,act1418,Taken
user_1001,PURCHASE,item_0048,1721762419309,act1419,Taken
user_1743,REWARD_IMPRESSION,item_0326,1724502546727,act1420,Viewed
user_3173,REWARD_REDEMPTION,item_0422,1744225502370,act1421,Taken
user_4412,REWARD_REDEMPTION,item_0186,1740584617904,act1422,Taken
user_0645,PURCHASE,item_0320,1737936464286,act1423,Taken
user_1674,VIEW,item_0075,1736451046128,act1424,Viewed
user_0368,VIEW,item_0267,1722249468718,act1425,Viewed
user_0863,ADD_TO_CART,item_0071,1738445081371,act1426,Taken
user_2466,REWARD_REDEMPTION,item_0411,1732741758827,act1427,Taken
user_3441,REWARD_REDEMPTION,item_0204,1735728802791,act1428,Taken
user_1276,PURCHASE,item_0172,1734284478755,act1429,Taken
user_0667,VIEW,item_0143,1726675595311,act1430,Viewed
user_2897,REWARD_REDEMPTION,item_0053,1748352514706,act1431,Taken
user_3170,ADD_TO_CART,item_0013,1719901725880,act1432,Taken
user_0875,REWARD_REDEMPTION,item_0015,1731249188360,act1433,Taken
user_4418,PURCHASE,item_0194,1748245275835,act1434,Taken
user_2776,ADD_TO_CART,item_0065,1743985197867,act1435,Taken
user_0962,PURCHASE,item_0496,1748730833188,act1436,Taken
user_1447,PURCHASE,item_0476,1732088038791,act1437,Taken
user_0079,VIEW,item_0112,1720574924876,act1438,Viewed
user_4076,PURCHASE,item_0061,1727782428641,act1439,Taken
user_3069,REWARD_IMPRESSION,item_0181,1745882626557,act1440,Viewed
user_0279,REWARD_REDEMPTION,item_0479,1736295750623,act1441,Taken
user_3058,ADD_TO_CART,item_0290,1738324105236,act1442,Taken
user_0034,REWARD_REDEMPTION,item_0276,1749488841087,act1443,Taken
user_1454,ADD_TO_CART,item_0050,1726634285743,act1444,Taken
user_4611,VIEW,item_0157,1736309640397,act1445,Viewed
user_0065,PURCHASE,item_0058,1738657472710,act1446,Taken
user_4505,REWARD_REDEMPTION,item_0082,1724453954413,act1447,Taken
user_2400,VIEW,item_0072,1731809334297,act1448,Viewed
user_2468,ADD_TO_CART,item_0111,1728191859747,act1449,Taken
user_4623,VIEW,item_0342,1738127818763,act1450,Viewed
user_4620,REWARD_REDEMPTION,item_0378,1724298679867,act1451,Taken
user_4903,REWARD_REDEMPTION,item_0071,1745533383906,act1452,Taken
user_2366,PURCHASE,item_0248,1746571475004,act1453,Taken
user_4246,ADD_TO_CART,item_0299,1732136272572,act1454,Taken
user_4532,PURCHASE,item_0468,1731058846852,act1455,Taken
user_1090,REWARD_IMPRESSION,item_0242,1721624982667,act1456,Viewed
user_2909,PURCHASE,item_0022,1724617478253,act1457,Taken
user_1266,PURCHASE,item_0379,1738359310968,act1458,Taken
user_3875,REWARD_IMPRESSION,item_0135,1748831029318,act1459,Viewed
user_1678,ADD_TO_CART,item_0052,1733490261434,act1460,Taken
user_4336,REWARD_IMPRESSION,item_0042,1734455924260,act1461,Viewed
user_0092,PURCHASE,item_0143,1728894766790,act1462,Taken
user_4503,REWARD_REDEMPTION,item_0333,1722428592084,act1463,Taken
user_3427,ADD_TO_CART,item_0177,1748690265520,act1464,Taken
user_1017,ADD_TO_CART,item_0251,1744258545103,act1465,Taken
user_4070,VIEW,item_0473,1719144062932,act1466,Viewed
user_2495,VIEW,item_0489,1747860978955,act1467,Viewed
user_0188,PURCHASE,item_0453,1730453254346,act1468,Taken
user_3876,PURCHASE,item_0173,1734482136599,act1469,Taken
user_3219,REWARD_REDEMPTION,item_0486,1738080867700,act1470,Taken
user_3053,VIEW,item_0349,1722193150630,act1471,Viewed
user_4049,ADD_TO_CART,item_0188,1729203417793,act1472,Taken
user_4262,REWARD_REDEMPTION,item_0482,1742782817924,act1473,Taken
user_3642,REWARD_IMPRESSION,item_0051,1746139589744,act1474,Viewed
user_1091,REWARD_IMPRESSION,item_0381,1721313582117,act1475,Viewed
user_4263,ADD_TO_CART,item_0427,1727642589862,act1476,Taken
user_1342,ADD_TO_CART,item_0494,1727927307826,act1477,Taken
user_2873,PURCHASE,item_0075,1748519925787,act1478,Taken
user_0186,REWARD_REDEMPTION,item_0246,1722900745389,act1479,Taken
user_2911,PURCHASE,item_0096,1724520721272,act1480,Taken
user_0803,ADD_TO_CART,item_0059,1747351982987,act1481,Taken
user_2380,PURCHASE,item_0023,1720228024141,act1482,Taken
user_3743,REWARD_IMPRESSION,item_0054,1745685514512,act1483,Viewed
user_1635,VIEW,item_0155,1737043776342,act1484,Viewed
user_4680,VIEW,item_0264,1733267563334,act1485,Viewed
user_2024,REWARD_REDEMPTION,item_0101,1723554151713,act1486,Taken
user_2070,REWARD_IMPRESSION,item_0212,1745851388898,act1487,Viewed
user_4609,REWARD_IMPRESSION,item_0339,1737015697286,act1488,Viewed
user_1093,ADD_TO_CART,item_0211,1731013348730,act1489,Taken
user_0834,REWARD_REDEMPTION,item_0411,1729838444201,act1490,Taken
user_1396,VIEW,item_0445,1738919938397,act1491,Viewed
user_4171,REWARD_REDEMPTION,item_0159,1723439866964,act1492,Taken
user_0379,PURCHASE,item_0029,1733745990879,act1493,Taken
user_3926,VIEW,item_0031,1723820881686,act1494,Viewed
user_4924,REWARD_REDEMPTION,item_0481,1736290805787,act1495,Taken
user_0125,ADD_TO_CART,item_0267,1732649864376,act1496,Taken
user_2491,REWARD_IMPRESSION,item_0284,1741813538301,act1497,Viewed
user_2244,REWARD_REDEMPTION,item_0104,1732013434017,act1498,Taken
user_3555,PURCHASE,item_0239,1724308140172,act1499,Taken
user_4564,REWARD_IMPRESSION,item_0339,1735666232168,act1500,Viewed
user_4443,REWARD_REDEMPTION,item_0321,1734880554473,act1501,Taken
user_0180,REWARD_IMPRESSION,item_0114,1738730962642,act1502,Viewed
user_1629,PURCHASE,item_0396,1734533177409,act1503,Taken
user_3946,VIEW,item_0482,1741853540557,act1504,Viewed
user_2550,ADD_TO_CART,item_0427,1735640082756,act1505,Taken
user_1720,VIEW,item_0344,1740996778299,act1506,Viewed
user_0651,ADD_TO_CART,item_0208,1720198988384,act1507,Taken
user_1329,ADD_TO_CART,item_0051,1740416771737,act1508,Taken
user_3180,REWARD_REDEMPTION,item_0160,1719152611199,act1509,Taken
user_4070,REWARD_REDEMPTION,item_0346,1719476410382,act1510,Taken
user_0352,REWARD_REDEMPTION,item_0078,1747201306676,act1511,Taken
user_1863,REWARD_IMPRESSION,item_0061,1727077132761,act1512,Viewed
user_1478,REWARD_REDEMPTION,item_0134,1723826608488,act1513,Taken
user_4862,REWARD_IMPRESSION,item_0292,1745779377084,act1514,Viewed
user_4133,REWARD_IMPRESSION,item_0075,1745546926985,act1515,Viewed
user_3880,REWARD_IMPRESSION,item_0345,1722478770519,act1516,Viewed
user_0195,REWARD_IMPRESSION,item_0377,1729664864856,act1517,Viewed
user_1644,ADD_TO_CART,item_0218,1748305777593,act1518,Taken
user_0354,VIEW,item_0459,1733187411192,act1519,Viewed
user_2155,REWARD_IMPRESSION,item_0346,1721108265905,act1520,Viewed
user_4982,VIEW,item_0235,1743313985865,act1521,Viewed
user_4539,VIEW,item_0091,1742837207597,act1522,Viewed
user_3831,REWARD_IMPRESSION,item_0219,1743264089810,act1523,Viewed
user_1715,VIEW,item_0130,1725670848745,act1524,Viewed
user_2785,REWARD_IMPRESSION,item_0151,1729650684150,act1525,Viewed
user_3322,VIEW,item_0297,1737701312739,act1526,Viewed
user_0667,REWARD_IMPRESSION,item_0131,1726430114591,act1527,Viewed
user_4578,ADD_TO_CART,item_0035,1733809840959,act1528,Taken
user_3601,REWARD_IMPRESSION,item_0140,1724683827122,act1529,Viewed
user_3267,REWARD_IMPRESSION,item_0356,1733151587095,act1530,Viewed
user_3232,REWARD_IMPRESSION,item_0451,1729072088094,act1531,Viewed
user_1202,PURCHASE,item_0220,1734196854340,act1532,Taken
user_1103,VIEW,item_0241,1720070585974,act1533,Viewed
user_3163,REWARD_IMPRESSION,item_0036,1721671592760,act1534,Viewed
user_2197,ADD_TO_CART,item_0359,1730128322783,act1535,Taken
user_3104,ADD_TO_CART,item_0411,1722486323283,act1536,Taken
user_2541,ADD_TO_CART,item_0171,1730603078746,act1537,Taken
user_4156,ADD_TO_CART,item_0028,1749924150176,act1538,Taken
user_1465,REWARD_REDEMPTION,item_0114,1748315321780,act1539,Taken
user_0603,VIEW,item_0403,1736936374407,act1540,Viewed
user_0558,ADD_TO_CART,item_0312,1741320811103,act1541,Taken
user_1692,VIEW,item_0184,1723908768797,act1542,Viewed
user_2552,VIEW,item_0253,1731830456775,act1543,Viewed
user_2461,PURCHASE,item_0374,1720655210024,act1544,Taken
user_2752,ADD_TO_CART,item_0246,1723203385668,act1545,Taken
user_3729,VIEW,item_0488,1720636988026,act1546,Viewed
user_4427,REWARD_REDEMPTION,item_0212,1734897663979,act1547,Taken
user_3583,REWARD_REDEMPTION,item_0469,1718899583589,act1548,Taken
user_2458,ADD_TO_CART,item_0143,1730570639057,act1549,Taken
user_4192,REWARD_IMPRESSION,item_0013,1741294496000,act1550,Viewed
user_2614,REWARD_REDEMPTION,item_0185,1725788628479,act1551,Taken
user_2314,REWARD_REDEMPTION,item_0093,1722786477184,act1552,Taken
user_1184,REWARD_REDEMPTION,item_0030,1727788810030,act1553,Taken
user_0208,REWARD_IMPRESSION,item_0007,1720122457361,act1554,Viewed
user_1997,PURCHASE,item_0220,1749911757695,act1555,Taken
user_0782,ADD_TO_CART,item_0269,1736354238927,act1556,Taken
user_3377,PURCHASE,item_0215,1745036891931,act1557,Taken
user_1231,REWARD_REDEMPTION,item_0408,1750353688737,act1558,Taken
user_1577,PURCHASE,item_0430,1737812977015,act1559,Taken
user_3816,REWARD_REDEMPTION,item_0050,1726509473444,act1560,Taken
user_1411,PURCHASE,item_0414,1732411461035,act1561,Taken
user_1810,REWARD_REDEMPTION,item_0287,1721125505210,act1562,Taken
user_4360,PURCHASE,item_0410,1732103100522,act1563,Taken
user_0340,REWARD_REDEMPTION,item_0414,1739133108141,act1564,Taken
user_2124,PURCHASE,item_0124,1736743415029,act1565,Taken
user_3309,VIEW,item_0036,1728567275531,act1566,Viewed
user_0218,ADD_TO_CART,item_0362,1738457109094,act1567,Taken
user_0680,VIEW,item_0250,1731955917313,act1568,Viewed
user_3579,VIEW,item_0399,1743644011105,act1569,Viewed
user_2249,REWARD_IMPRESSION,item_0421,1744083295097,act1570,Viewed
user_4521,REWARD_REDEMPTION,item_0222,1726586324583,act1571,Taken
user_3674,REWARD_REDEMPTION,item_0061,1727377567604,act1572,Taken
user_4327,VIEW,item_0110,1731540325047,act1573,Viewed
user_0073,REWARD_REDEMPTION,item_0235,1730626189758,act1574,Taken
user_0761,REWARD_REDEMPTION,item_0178,1720859018956,act1575,Taken
user_1153,REWARD_REDEMPTION,item_0251,1723337684719,act1576,Taken
user_4353,PURCHASE,item_0394,1736261841044,act1577,Taken
user_2926,ADD_TO_CART,item_0276,1737835799707,act1578,Taken
user_3941,REWARD_REDEMPTION,item_0205,1748653025941,act1579,Taken
user_0214,ADD_TO_CART,item_0360,1742473341470,act1580,Taken
user_4052,REWARD_REDEMPTION,item_0096,1742556476903,act1581,Taken
user_1417,REWARD_REDEMPTION,item_0257,1734765950779,act1582,Taken
user_0394,REWARD_IMPRESSION,item_0364,1731829871849,act1583,Viewed
user_0304,ADD_TO_CART,item_0197,1729946975580,act1584,Taken
user_2346,REWARD_IMPRESSION,item_0426,1722878191352,act1585,Viewed
user_3366,REWARD_REDEMPTION,item_0228,1725043493627,act1586,Taken
user_2082,VIEW,item_0404,1718905172374,act1587,Viewed
user_0401,REWARD_IMPRESSION,item_0384,1747541583422,act1588,Viewed
user_3096,VIEW,item_0307,1747162390901,act1589,Viewed
user_1185,ADD_TO_CART,item_0042,1725089074400,act1590,Taken
user_0925,ADD_TO_CART,item_0418,1743357017856,act1591,Taken
user_2525,ADD_TO_CART,item_0475,1739572790345,act1592,Taken
user_0027,REWARD_IMPRESSION,item_0438,1734237813542,act1593,Viewed
user_0928,PURCHASE,item_0475,1750134562544,act1594,Taken
user_2919,VIEW,item_0011,1732198939816,act1595,Viewed
user_0096,VIEW,item_0150,1731979549948,act1596,Viewed
user_3187,PURCHASE,item_0288,1747400883440,act1597,Taken
user_0221,REWARD_REDEMPTION,item_0046,1747164377317,act1598,Taken
user_3388,PURCHASE,item_0380,1739285128196,act1599,Taken
user_0532,VIEW,item_0090,1722518234474,act1600,Viewed
user_4937,VIEW,item_0061,1740483078389,act1601,Viewed
user_0733,PURCHASE,item_0284,1740377550477,act1602,Taken
user_3847,REWARD_IMPRESSION,item_0288,1749011129861,act1603,Viewed
user_4988,ADD_TO_CART,item_0269,1747277767315,act1604,Taken
user_1730,ADD_TO_CART,item_0412,1740801840110,act1605,Taken
user_3806,PURCHASE,item_0472,1740942442564,act1606,Taken
user_1526,REWARD_IMPRESSION,item_0080,1747290097253,act1607,Viewed
user_0221,VIEW,item_0110,1750396671705,act1608,Viewed
user_0858,VIEW,item_0163,1746235882835,act1609,Viewed
user_4583,PURCHASE,item_0460,1725378219739,act1610,Taken
user_0851,ADD_TO_CART,item_0464,1731699483452,act1611,Taken
user_0387,REWARD_IMPRESSION,item_0163,1721324091534,act1612,Viewed
user_3030,ADD_TO_CART,item_0048,1736227676359,act1613,Taken
