user_id,item_id,event_type,timestamp
user_0063,item_0412,REWARD_REDEMPTION,1731439423371
user_2734,item_0083,VIEW,1734319454730
user_3553,item_0327,VIEW,1746196343941
user_1877,item_0480,PURCHASE,1747900560619
user_0514,item_0395,REWARD_IMPRESSION,1722669597426
user_0847,item_0151,PURCHASE,1720362893014
user_2997,item_0191,REWARD_IMPRESSION,1749973413144
user_4557,item_0350,VIEW,1747940940485
user_0137,item_0323,PURCHASE,1722436310643
user_0445,item_0182,REWARD_REDEMPTION,1727629096659
user_3408,item_0393,PURCHASE,1740959926839
user_0746,item_0047,VIEW,1725380192428
user_1071,item_0196,REWARD_REDEMPTION,1720826074678
user_2342,item_0144,ADD_TO_CART,1748984494457
user_2843,item_0184,PURCHASE,1749299272297
user_3166,item_0025,REWARD_IMPRESSION,1747092116141
user_0865,item_0154,ADD_TO_CART,1728707970861
user_4240,item_0005,REWARD_REDEMPTION,1739275379127
user_2053,item_0275,ADD_TO_CART,1733199079419
user_4678,item_0262,ADD_TO_CART,1719906566482
user_2184,item_0431,REWARD_REDEMPTION,1723464197536
user_2750,item_0271,ADD_TO_CART,1733714098259
user_1053,item_0352,ADD_TO_CART,1749879376429
user_1017,item_0177,REWARD_IMPRESSION,1739009473226
user_3645,item_0318,ADD_TO_CART,1730159910435
user_3126,item_0445,PURCHASE,1726022561302
user_2076,item_0494,REWARD_REDEMPTION,1739621392144
user_3995,item_0448,PURCHASE,1746516121178
user_0679,item_0168,PURCHASE,1719100218698
user_4689,item_0351,REWARD_REDEMPTION,1736977318509
user_0555,item_0366,REWARD_IMPRESSION,1731209057552
user_4274,item_0114,REWARD_REDEMPTION,1721754726748
user_2072,item_0215,REWARD_IMPRESSION,1720205074659
user_2717,item_0309,REWARD_REDEMPTION,1730084867734
user_1622,item_0018,ADD_TO_CART,1738517643721
user_1520,item_0029,PURCHASE,1739357799046
user_1912,item_0024,VIEW,1722589702184
user_3955,item_0437,VIEW,1743700937834
user_1909,item_0001,REWARD_REDEMPTION,1731397918691
user_2491,item_0112,VIEW,1741335668956
user_4546,item_0216,VIEW,1734279885959
user_4927,item_0290,REWARD_IMPRESSION,1747319594261
user_3817,item_0070,ADD_TO_CART,1737973273012
user_2544,item_0450,ADD_TO_CART,1738468631897
user_4234,item_0462,ADD_TO_CART,1740107202232
user_3419,item_0210,REWARD_REDEMPTION,1719615172747
user_0870,item_0062,REWARD_REDEMPTION,1744759972133
user_1620,item_0471,VIEW,1740644288338
user_4110,item_0104,REWARD_IMPRESSION,1720474162456
user_4725,item_0222,VIEW,1745286616505
user_3666,item_0064,PURCHASE,1744417748756
user_1274,item_0143,VIEW,1734271472375
user_3247,item_0068,VIEW,1726420892319
user_3561,item_0086,VIEW,1735695708200
user_1281,item_0003,REWARD_REDEMPTION,1742669760030
user_2853,item_0343,REWARD_IMPRESSION,1748585438097
user_3810,item_0332,PURCHASE,1726328487264
user_2981,item_0473,ADD_TO_CART,1745603318448
user_4995,item_0274,REWARD_IMPRESSION,1748430128724
user_4135,item_0466,REWARD_IMPRESSION,1731082577951
user_4801,item_0413,REWARD_IMPRESSION,1745771991330
user_1175,item_0179,PURCHASE,1721529150481
user_0859,item_0357,ADD_TO_CART,1737910662364
user_0386,item_0376,REWARD_IMPRESSION,1733892741049
user_1812,item_0004,PURCHASE,1748540681174
user_3601,item_0324,VIEW,1728226111797
user_1746,item_0206,REWARD_REDEMPTION,1731914023654
user_2273,item_0479,REWARD_REDEMPTION,1750073649134
user_2163,item_0121,REWARD_REDEMPTION,1744745491357
user_3601,item_0056,PURCHASE,1735845687264
user_1525,item_0405,ADD_TO_CART,1728054581841
user_1673,item_0383,REWARD_REDEMPTION,1723108235705
user_3519,item_0110,PURCHASE,1747130299074
user_1558,item_0276,REWARD_REDEMPTION,1748916069140
user_2031,item_0499,PURCHASE,1749854944227
user_3433,item_0412,PURCHASE,1736482358778
user_1020,item_0458,ADD_TO_CART,1723740767106
user_1773,item_0039,REWARD_IMPRESSION,1731577537662
user_0871,item_0002,REWARD_REDEMPTION,1743202289573
user_4008,item_0076,VIEW,1744812787998
user_4322,item_0482,PURCHASE,1724509220888
user_4469,item_0196,ADD_TO_CART,1727101257440
user_4395,item_0112,REWARD_REDEMPTION,1729922495973
user_1147,item_0147,VIEW,1747487816052
user_1623,item_0415,PURCHASE,1724117896833
user_2951,item_0461,REWARD_IMPRESSION,1733158957690
user_4598,item_0374,ADD_TO_CART,1737862826596
user_4153,item_0440,PURCHASE,1738759317411
user_3195,item_0500,REWARD_IMPRESSION,1738739468523
user_4116,item_0109,REWARD_IMPRESSION,1733869607875
user_0034,item_0163,REWARD_IMPRESSION,1720571996805
user_3588,item_0445,PURCHASE,1744072562653
user_3108,item_0240,VIEW,1749121255600
user_3130,item_0003,REWARD_IMPRESSION,1719839278444
user_4988,item_0347,ADD_TO_CART,1719082000260
user_3047,item_0190,REWARD_REDEMPTION,1748692449969
user_2886,item_0387,REWARD_IMPRESSION,1726155554881
user_1661,item_0407,REWARD_REDEMPTION,1745540230592
user_1496,item_0100,REWARD_IMPRESSION,1733034814328
user_0511,item_0264,PURCHASE,1728812218581
user_0793,item_0054,ADD_TO_CART,1746360723772
user_3996,item_0413,REWARD_IMPRESSION,1747649548084
user_4888,item_0357,VIEW,1726084745539
user_1768,item_0300,REWARD_REDEMPTION,1730315608683
user_2288,item_0113,REWARD_REDEMPTION,1724407794947
user_2745,item_0423,VIEW,1742103019324
user_1890,item_0203,REWARD_IMPRESSION,1737780671444
user_1100,item_0447,REWARD_REDEMPTION,1744415001745
user_2336,item_0442,REWARD_REDEMPTION,1738677317155
user_3332,item_0308,REWARD_IMPRESSION,1728283923109
user_2002,item_0188,REWARD_REDEMPTION,1745850695379
user_0634,item_0301,VIEW,1736218005362
user_0966,item_0154,PURCHASE,1725990228255
user_3701,item_0403,REWARD_IMPRESSION,1732723379596
user_2864,item_0104,REWARD_IMPRESSION,1730576113152
user_1167,item_0047,PURCHASE,1720938759660
user_4901,item_0067,VIEW,1731894141040
user_1356,item_0461,REWARD_REDEMPTION,1726186510754
user_4082,item_0175,VIEW,1742732860176
user_3631,item_0222,REWARD_IMPRESSION,1748420709471
user_0632,item_0434,ADD_TO_CART,1725741780494
user_1829,item_0217,PURCHASE,1742013140714
user_3303,item_0133,PURCHASE,1720006781221
user_4949,item_0134,PURCHASE,1736661319407
user_2610,item_0119,VIEW,1748741310725
user_3299,item_0154,ADD_TO_CART,1730977861653
user_4525,item_0484,REWARD_REDEMPTION,1748319488483
user_0084,item_0197,REWARD_IMPRESSION,1729115107770
user_4319,item_0437,REWARD_IMPRESSION,1745476750855
user_2542,item_0153,PURCHASE,1740904151803
user_1665,item_0107,ADD_TO_CART,1737143185756
user_1376,item_0124,REWARD_IMPRESSION,1747292236966
user_0437,item_0320,REWARD_REDEMPTION,1742369763753
user_1774,item_0232,ADD_TO_CART,1734596885108
user_0588,item_0210,REWARD_REDEMPTION,1724350641258
user_4723,item_0065,ADD_TO_CART,1735434467580
user_3518,item_0052,REWARD_IMPRESSION,1739457088435
user_3260,item_0176,REWARD_IMPRESSION,1723329663557
user_4548,item_0208,REWARD_REDEMPTION,1737009055380
user_4977,item_0446,REWARD_IMPRESSION,1747642621238
user_3507,item_0199,ADD_TO_CART,1724908391541
user_1714,item_0169,VIEW,1724278880411
user_0587,item_0338,ADD_TO_CART,1728475498004
user_4892,item_0430,VIEW,1735653571085
user_3710,item_0392,ADD_TO_CART,1741726709129
user_0861,item_0226,ADD_TO_CART,1723487693134
user_2364,item_0043,PURCHASE,1723946724125
user_4523,item_0423,REWARD_REDEMPTION,1741049391428
user_0266,item_0447,REWARD_REDEMPTION,1746693921548
user_3377,item_0139,ADD_TO_CART,1730028999133
user_0358,item_0009,VIEW,1731412517817
user_1209,item_0390,VIEW,1743299834619
user_1365,item_0262,REWARD_IMPRESSION,1722500279648
user_1221,item_0224,REWARD_IMPRESSION,1746452611833
user_2607,item_0485,VIEW,1720938383888
user_3688,item_0371,PURCHASE,1722880125902
user_2416,item_0402,REWARD_REDEMPTION,1738223534848
user_4901,item_0144,REWARD_REDEMPTION,1726207495370
user_1312,item_0151,ADD_TO_CART,1725918711041
user_1410,item_0124,PURCHASE,1727025883479
user_0559,item_0127,REWARD_IMPRESSION,1748082512064
user_1881,item_0149,REWARD_REDEMPTION,1738307016326
user_2531,item_0310,REWARD_IMPRESSION,1745335664840
user_3850,item_0362,REWARD_REDEMPTION,1727984529036
user_2413,item_0141,REWARD_IMPRESSION,1743245004695
user_2664,item_0302,ADD_TO_CART,1736727816392
user_1453,item_0270,REWARD_IMPRESSION,1747726829069
user_1562,item_0215,REWARD_IMPRESSION,1748851519505
user_3016,item_0295,REWARD_IMPRESSION,1736958949341
user_2210,item_0051,REWARD_REDEMPTION,1727494841121
user_1511,item_0260,PURCHASE,1727495842206
user_3748,item_0075,VIEW,1732379064998
user_2493,item_0466,REWARD_IMPRESSION,1718940225354
user_3604,item_0292,VIEW,1728153457944
user_0391,item_0288,VIEW,1722979215935
user_0554,item_0384,REWARD_REDEMPTION,1721411414333
user_0784,item_0306,REWARD_IMPRESSION,1722367712358
user_4872,item_0176,VIEW,1736941258471
user_4630,item_0240,REWARD_REDEMPTION,1734734561347
user_2505,item_0229,VIEW,1730192587655
user_2638,item_0010,PURCHASE,1740132913991
user_3531,item_0089,ADD_TO_CART,1725643679168
user_3294,item_0386,VIEW,1727460256267
user_3881,item_0012,ADD_TO_CART,1738971598518
user_0449,item_0413,REWARD_IMPRESSION,1744549825440
user_3001,item_0264,PURCHASE,1746555775927
user_1543,item_0091,ADD_TO_CART,1727305928193
user_4988,item_0479,VIEW,1741369021482
user_0566,item_0044,VIEW,1739241737771
user_3448,item_0039,VIEW,1735562162596
user_3003,item_0156,VIEW,1742985635058
user_3283,item_0369,ADD_TO_CART,1735346990630
user_2164,item_0033,REWARD_IMPRESSION,1730813697468
user_4225,item_0388,ADD_TO_CART,1748246881068
user_2970,item_0128,VIEW,1720601989047
user_0480,item_0302,REWARD_REDEMPTION,1733181295614
user_3722,item_0072,ADD_TO_CART,1746937793314
user_1203,item_0443,REWARD_IMPRESSION,1733290522969
user_2925,item_0324,PURCHASE,1750265128457
user_2022,item_0149,VIEW,1734646184267
user_4041,item_0256,REWARD_IMPRESSION,1719233174487
user_1657,item_0290,VIEW,1742968855241
user_0625,item_0336,VIEW,1723915555699
user_1682,item_0479,VIEW,1746576264203
user_2685,item_0395,ADD_TO_CART,1720254668063
user_1899,item_0322,REWARD_IMPRESSION,1723170237226
user_1162,item_0163,REWARD_REDEMPTION,1748147735269
user_4453,item_0312,PURCHASE,1728714056478
user_4756,item_0336,PURCHASE,1729420537120
user_0727,item_0295,REWARD_IMPRESSION,1735681805438
user_3676,item_0263,VIEW,1734546649757
user_3915,item_0474,REWARD_IMPRESSION,1724849495224
user_2863,item_0408,REWARD_REDEMPTION,1721077176815
user_1224,item_0285,REWARD_IMPRESSION,1730459228370
user_0292,item_0415,REWARD_REDEMPTION,1742216059049
user_1372,item_0160,REWARD_IMPRESSION,1732842278602
user_3295,item_0394,VIEW,1744776514890
user_3162,item_0391,REWARD_IMPRESSION,1749026229073
user_1897,item_0353,ADD_TO_CART,1747672901303
user_3801,item_0230,REWARD_REDEMPTION,1723721335107
user_1568,item_0051,REWARD_IMPRESSION,1739579096227
user_0007,item_0292,REWARD_REDEMPTION,1744751296142
user_4918,item_0173,ADD_TO_CART,1739176125126
user_0493,item_0288,ADD_TO_CART,1733423659655
user_0032,item_0228,REWARD_REDEMPTION,1734925012066
user_2305,item_0248,ADD_TO_CART,1730724796444
user_2849,item_0163,PURCHASE,1746246094830
user_3661,item_0246,REWARD_REDEMPTION,1732621179713
user_3517,item_0412,REWARD_IMPRESSION,1749267799490
user_4265,item_0465,VIEW,1727151635842
user_4803,item_0175,REWARD_IMPRESSION,1747168544695
user_3844,item_0139,VIEW,1736567788898
user_2860,item_0218,REWARD_IMPRESSION,1731276026167
user_0112,item_0156,PURCHASE,1730018332880
user_3384,item_0408,VIEW,1727239791737
user_1828,item_0376,REWARD_REDEMPTION,1744311418971
user_4663,item_0448,REWARD_IMPRESSION,1741369353320
user_1957,item_0279,ADD_TO_CART,1733468187193
user_1727,item_0218,PURCHASE,1733700648308
user_0187,item_0087,VIEW,1734786173132
user_1610,item_0229,VIEW,1720583532192
user_2480,item_0089,ADD_TO_CART,1726249984792
user_1620,item_0120,PURCHASE,1723951067710
user_4811,item_0385,REWARD_IMPRESSION,1738191080785
user_4393,item_0305,REWARD_IMPRESSION,1745178032694
user_0061,item_0039,PURCHASE,1737654707102
user_3636,item_0080,REWARD_REDEMPTION,1741919836533
user_1161,item_0005,ADD_TO_CART,1745476920745
user_0457,item_0173,REWARD_REDEMPTION,1749885123896
user_3543,item_0020,REWARD_IMPRESSION,1731363831938
user_4437,item_0118,ADD_TO_CART,1736271616624
user_0489,item_0434,PURCHASE,1749199629217
user_4371,item_0201,REWARD_IMPRESSION,1742449250630
user_4088,item_0160,VIEW,1735312872061
user_4202,item_0281,REWARD_REDEMPTION,1734547423242
user_4502,item_0179,REWARD_REDEMPTION,1730594236953
user_1100,item_0462,VIEW,1745811176526
user_0993,item_0087,REWARD_REDEMPTION,1729463461213
user_1531,item_0007,REWARD_IMPRESSION,1730351852114
user_1059,item_0074,REWARD_IMPRESSION,1735624430930
user_1933,item_0080,REWARD_REDEMPTION,1732269838542
user_3278,item_0116,PURCHASE,1740816475655
user_0829,item_0286,REWARD_REDEMPTION,1731567140379
user_3930,item_0367,PURCHASE,1726620610727
user_3352,item_0178,REWARD_REDEMPTION,1727232920501
user_0874,item_0310,PURCHASE,1740315327665
user_2089,item_0171,REWARD_REDEMPTION,1721682471916
user_1028,item_0175,REWARD_REDEMPTION,1737048736674
user_0151,item_0282,PURCHASE,1729253625946
user_1418,item_0041,REWARD_REDEMPTION,1728876640369
user_2290,item_0041,VIEW,1739392476085
user_3170,item_0160,VIEW,1735869433301
user_0584,item_0247,REWARD_REDEMPTION,1720113055860
user_2543,item_0293,REWARD_REDEMPTION,1728288235662
user_4070,item_0261,VIEW,1739892109690
user_2971,item_0303,REWARD_REDEMPTION,1729556379045
user_4320,item_0404,REWARD_REDEMPTION,1742016558467
user_2100,item_0201,PURCHASE,1728867437258
user_1517,item_0484,PURCHASE,1739451920410
user_4496,item_0034,ADD_TO_CART,1747168311810
user_4485,item_0235,VIEW,1731442827849
user_3871,item_0008,ADD_TO_CART,1750033210374
user_0953,item_0027,VIEW,1748324575181
user_0217,item_0257,VIEW,1741809127973
user_0427,item_0176,ADD_TO_CART,1724968516846
user_4651,item_0463,ADD_TO_CART,1719984506090
user_4140,item_0468,PURCHASE,1732420196210
user_1307,item_0110,REWARD_REDEMPTION,1731702980623
user_3287,item_0085,REWARD_REDEMPTION,1742404219522
user_1618,item_0205,VIEW,1735428300182
user_4526,item_0211,REWARD_REDEMPTION,1732688468496
user_0325,item_0167,PURCHASE,1733782175032
user_4899,item_0458,REWARD_REDEMPTION,1749707374926
user_2451,item_0235,PURCHASE,1723708354832
user_4019,item_0209,REWARD_IMPRESSION,1738967637230
user_0688,item_0139,VIEW,1734845932091
user_0458,item_0420,ADD_TO_CART,1726776330761
user_2315,item_0107,PURCHASE,1735964083768
user_2285,item_0465,ADD_TO_CART,1730697311473
user_3818,item_0460,REWARD_IMPRESSION,1748690993851
user_2792,item_0247,VIEW,1737959808821
user_0339,item_0337,REWARD_REDEMPTION,1723408269113
user_3610,item_0342,REWARD_IMPRESSION,1729528504541
user_3782,item_0500,VIEW,1727235263044
user_2396,item_0478,VIEW,1730863515127
user_4301,item_0386,ADD_TO_CART,1746934199403
user_0475,item_0080,REWARD_REDEMPTION,1746788698994
user_0996,item_0431,REWARD_IMPRESSION,1730704389790
user_0898,item_0421,REWARD_REDEMPTION,1749773786403
user_3312,item_0372,ADD_TO_CART,1741552582663
user_2319,item_0171,PURCHASE,1726491118185
user_3085,item_0208,VIEW,1725319261338
user_1652,item_0212,ADD_TO_CART,1736147194729
user_3111,item_0364,REWARD_IMPRESSION,1739827183362
user_3203,item_0227,REWARD_IMPRESSION,1745197534068
user_2674,item_0315,PURCHASE,1748593944565
user_0068,item_0077,PURCHASE,1729911862580
user_4428,item_0218,VIEW,1726873933382
user_4092,item_0455,PURCHASE,1722706980270
user_0169,item_0294,VIEW,1720123997742
user_3896,item_0253,ADD_TO_CART,1742756423189
user_0344,item_0308,REWARD_IMPRESSION,1730699901873
user_4678,item_0003,ADD_TO_CART,1722939108954
user_3554,item_0494,REWARD_REDEMPTION,1738281699961
user_3103,item_0046,REWARD_IMPRESSION,1742473941275
user_4022,item_0001,PURCHASE,1729835011907
user_3892,item_0249,ADD_TO_CART,1722290743768
user_1478,item_0303,REWARD_IMPRESSION,1747538646589
user_3531,item_0217,PURCHASE,1741495812601
user_4980,item_0384,ADD_TO_CART,1732994489577
user_1571,item_0064,PURCHASE,1727440854853
user_0076,item_0206,ADD_TO_CART,1723234604687
user_1054,item_0298,VIEW,1719894385582
user_0360,item_0380,PURCHASE,1734312330415
user_0742,item_0009,PURCHASE,1730119333602
user_4016,item_0431,REWARD_REDEMPTION,1740682246981
user_1573,item_0156,REWARD_IMPRESSION,1725920719358
user_4594,item_0259,REWARD_IMPRESSION,1729405824424
user_0360,item_0392,ADD_TO_CART,1734265231824
user_2125,item_0205,REWARD_REDEMPTION,1725412891690
user_1715,item_0242,PURCHASE,1746660950536
user_2582,item_0205,REWARD_IMPRESSION,1738565228886
user_4485,item_0029,ADD_TO_CART,1741760907692
user_1059,item_0035,REWARD_IMPRESSION,1721131191680
user_1326,item_0371,REWARD_REDEMPTION,1735158949838
user_0325,item_0242,PURCHASE,1725928325070
user_4831,item_0280,REWARD_REDEMPTION,1723466599952
user_3428,item_0463,PURCHASE,1733557192138
user_4976,item_0160,REWARD_IMPRESSION,1724088603515
user_0337,item_0410,PURCHASE,1733688719318
user_2800,item_0469,REWARD_IMPRESSION,1743672821836
user_0945,item_0359,VIEW,1726295531855
user_0549,item_0006,ADD_TO_CART,1724129209997
user_2720,item_0012,REWARD_REDEMPTION,1744782876223
user_0121,item_0259,REWARD_REDEMPTION,1721290892370
user_1435,item_0431,REWARD_IMPRESSION,1730280110305
user_3776,item_0262,PURCHASE,1725452074562
user_0289,item_0003,VIEW,1745694183926
user_1046,item_0057,ADD_TO_CART,1735825768694
user_0443,item_0309,ADD_TO_CART,1726631878026
user_0495,item_0218,PURCHASE,1724698189031
user_0759,item_0198,ADD_TO_CART,1746029863660
user_3249,item_0070,REWARD_IMPRESSION,1750068826155
user_2279,item_0024,REWARD_REDEMPTION,1726538309511
user_3534,item_0413,PURCHASE,1744160858211
user_3039,item_0076,REWARD_REDEMPTION,1745272997382
user_0162,item_0039,ADD_TO_CART,1736076396798
user_3669,item_0055,REWARD_REDEMPTION,1745547156814
user_1755,item_0063,ADD_TO_CART,1750153780430
user_2751,item_0056,VIEW,1747552389590
user_2233,item_0484,REWARD_IMPRESSION,1733593597591
user_0875,item_0061,ADD_TO_CART,1726990382553
user_1562,item_0477,ADD_TO_CART,1728154746349
user_3471,item_0258,REWARD_REDEMPTION,1740270063964
user_1480,item_0122,ADD_TO_CART,1735005007643
user_4809,item_0379,VIEW,1743772336758
user_1222,item_0178,REWARD_REDEMPTION,1727935614187
user_0762,item_0166,VIEW,1724188577749
user_1368,item_0320,REWARD_REDEMPTION,1723274493132
user_2739,item_0017,VIEW,1739442155962
user_4458,item_0209,PURCHASE,1745480601211
user_3183,item_0415,PURCHASE,1730227347184
user_3190,item_0283,REWARD_IMPRESSION,1747177603212
user_2185,item_0483,VIEW,1727335604434
user_0991,item_0158,REWARD_REDEMPTION,1746424767159
user_3302,item_0219,PURCHASE,1744116344621
user_2959,item_0310,REWARD_IMPRESSION,1743913627130
user_1159,item_0090,REWARD_REDEMPTION,1727997836015
user_3312,item_0053,REWARD_REDEMPTION,1732390215947
user_0276,item_0474,ADD_TO_CART,1739698898110
user_2357,item_0197,REWARD_REDEMPTION,1730188586061
user_4637,item_0345,REWARD_REDEMPTION,1721250518852
user_3367,item_0441,REWARD_IMPRESSION,1742237578787
user_3862,item_0259,REWARD_IMPRESSION,1744879151882
user_3785,item_0412,REWARD_IMPRESSION,1746665346589
user_4674,item_0259,REWARD_IMPRESSION,1745431803991
user_3623,item_0086,VIEW,1721155097616
user_3732,item_0248,PURCHASE,1734738039053
user_3279,item_0059,ADD_TO_CART,1720222549290
user_3611,item_0480,VIEW,1736443006542
user_0027,item_0156,PURCHASE,1734261371704
user_4465,item_0319,REWARD_REDEMPTION,1739894508111
user_3745,item_0227,REWARD_IMPRESSION,1740316960633
user_4358,item_0444,PURCHASE,1746684290091
user_0347,item_0420,PURCHASE,1744248059555
user_0223,item_0328,VIEW,1728122540722
user_2829,item_0247,ADD_TO_CART,1729167086878
user_3872,item_0292,REWARD_REDEMPTION,1735993447034
user_1322,item_0284,VIEW,1741083297977
user_3319,item_0335,ADD_TO_CART,1725577516257
user_3740,item_0218,ADD_TO_CART,1728775113784
user_2297,item_0309,REWARD_IMPRESSION,1724739883030
user_3886,item_0047,REWARD_IMPRESSION,1727706727765
user_1217,item_0482,REWARD_REDEMPTION,1731034839762
user_3237,item_0102,VIEW,1725142441139
user_2086,item_0039,PURCHASE,1733051556381
user_4306,item_0288,ADD_TO_CART,1745459447696
user_4014,item_0275,REWARD_IMPRESSION,1735575658178
user_1272,item_0362,PURCHASE,1746472957034
user_4029,item_0030,REWARD_REDEMPTION,1734062314996
user_2173,item_0400,REWARD_REDEMPTION,1719953595886
user_1164,item_0214,ADD_TO_CART,1742712620692
user_3999,item_0070,REWARD_IMPRESSION,1731482193571
user_1035,item_0164,VIEW,1720837378226
user_2100,item_0276,ADD_TO_CART,1736752719908
user_1758,item_0200,PURCHASE,1729370504850
user_1942,item_0138,VIEW,1731739804070
user_1962,item_0480,VIEW,1746805172843
user_3460,item_0256,REWARD_REDEMPTION,1745290867589
user_2401,item_0276,ADD_TO_CART,1725045589068
user_0769,item_0279,REWARD_IMPRESSION,1725354700389
user_4489,item_0301,VIEW,1740437076454
user_3068,item_0007,REWARD_IMPRESSION,1721828828626
user_3221,item_0218,VIEW,1735054882871
user_3843,item_0029,VIEW,1734216538749
user_1418,item_0314,REWARD_REDEMPTION,1725754304995
user_2057,item_0398,ADD_TO_CART,1727244753431
user_0419,item_0007,ADD_TO_CART,1721520145147
user_1979,item_0487,PURCHASE,1725462819560
user_1943,item_0114,VIEW,1730272479671
user_2386,item_0478,VIEW,1732096361285
user_1550,item_0399,PURCHASE,1722359961532
user_2872,item_0337,REWARD_REDEMPTION,1723684514758
user_1697,item_0372,VIEW,1722990893882
user_3768,item_0440,REWARD_IMPRESSION,1740141089200
user_1084,item_0434,REWARD_REDEMPTION,1732497955200
user_2202,item_0111,ADD_TO_CART,1722252863189
user_0498,item_0365,REWARD_IMPRESSION,1737242796522
user_3876,item_0325,ADD_TO_CART,1720597979294
user_2170,item_0493,VIEW,1727720408142
user_4136,item_0483,REWARD_IMPRESSION,1720142550963
user_3427,item_0402,REWARD_REDEMPTION,1728567222694
user_0067,item_0452,PURCHASE,1726014493583
user_1813,item_0368,VIEW,1731984981408
user_3425,item_0441,ADD_TO_CART,1721729259769
user_2476,item_0063,REWARD_REDEMPTION,1718913843123
user_0284,item_0441,ADD_TO_CART,1744054894027
user_1667,item_0384,PURCHASE,1730267500950
user_3613,item_0144,PURCHASE,1739144886582
user_1757,item_0469,REWARD_IMPRESSION,1721849320188
user_4776,item_0297,REWARD_REDEMPTION,1727207029496
user_2851,item_0377,REWARD_IMPRESSION,1737700356466
user_3943,item_0431,PURCHASE,1722363852899
user_3332,item_0271,PURCHASE,1738975992469
user_1274,item_0448,REWARD_IMPRESSION,1740840469607
user_0897,item_0041,REWARD_IMPRESSION,1732390973122
user_4502,item_0286,VIEW,1733746267542
user_0028,item_0068,ADD_TO_CART,1740820959912
user_1645,item_0282,REWARD_IMPRESSION,1729952124905
user_1211,item_0338,ADD_TO_CART,1724349418632
user_0728,item_0077,ADD_TO_CART,1720246008149
user_1252,item_0122,VIEW,1745165334916
user_1324,item_0109,PURCHASE,1730282751778
user_2584,item_0348,REWARD_REDEMPTION,1740936183017
user_0531,item_0133,ADD_TO_CART,1719162315453
user_0235,item_0152,ADD_TO_CART,1748620970060
user_3038,item_0471,REWARD_REDEMPTION,1725616488427
user_1595,item_0144,ADD_TO_CART,1738473007149
user_2250,item_0263,VIEW,1745594800647
user_3878,item_0021,REWARD_IMPRESSION,1748530114232
user_0305,item_0134,REWARD_IMPRESSION,1723033752052
user_4111,item_0379,PURCHASE,1731032196461
user_4399,item_0128,PURCHASE,1720846261490
user_0080,item_0136,VIEW,1731062597276
user_4359,item_0048,VIEW,1744567407500
user_3881,item_0156,ADD_TO_CART,1729146387401
user_4250,item_0237,PURCHASE,1723013853540
user_1818,item_0383,PURCHASE,1747749745594
user_0571,item_0274,PURCHASE,1720540505207
user_4515,item_0027,VIEW,1738113968882
user_2147,item_0053,PURCHASE,1723731863287
user_0341,item_0131,VIEW,1743856728633
user_3512,item_0210,REWARD_REDEMPTION,1725000540959
user_3736,item_0167,REWARD_IMPRESSION,1746678913739
user_4217,item_0034,ADD_TO_CART,1719819444425
user_2975,item_0302,ADD_TO_CART,1737116534959
user_2575,item_0470,REWARD_REDEMPTION,1744241308820
user_2662,item_0452,REWARD_REDEMPTION,1735390436495
user_2842,item_0128,REWARD_IMPRESSION,1740751376701
user_1447,item_0030,REWARD_REDEMPTION,1722849064808
user_0029,item_0277,REWARD_REDEMPTION,1745840157217
user_3168,item_0054,REWARD_REDEMPTION,1729595279644
user_2570,item_0448,ADD_TO_CART,1738504595276
user_4855,item_0381,REWARD_REDEMPTION,1719618976525
user_1591,item_0202,ADD_TO_CART,1733146676802
user_0684,item_0298,ADD_TO_CART,1745236412443
user_3478,item_0036,PURCHASE,1740341430209
user_3335,item_0113,VIEW,1745676698262
user_1712,item_0136,PURCHASE,1728718353074
user_2060,item_0429,VIEW,1721819649164
user_2323,item_0349,REWARD_REDEMPTION,1719575722999
user_0229,item_0005,REWARD_IMPRESSION,1747711556809
user_4944,item_0252,PURCHASE,1745492556911
user_0759,item_0324,VIEW,1722529593138
user_1893,item_0323,REWARD_IMPRESSION,1730997119952
user_3834,item_0156,VIEW,1741611618989
user_4593,item_0431,REWARD_REDEMPTION,1733441858523
user_4807,item_0049,ADD_TO_CART,1726438723324
user_1439,item_0252,REWARD_IMPRESSION,1742510084638
user_4005,item_0123,REWARD_IMPRESSION,1734073899264
user_0576,item_0187,VIEW,1724094782147
user_3046,item_0293,VIEW,1746904571523
user_0657,item_0465,PURCHASE,1733380290806
user_3780,item_0121,REWARD_REDEMPTION,1724815275942
user_3153,item_0320,VIEW,1744426403006
user_0227,item_0087,REWARD_REDEMPTION,1739275777687
user_2886,item_0011,REWARD_IMPRESSION,1741711054728
user_1161,item_0453,ADD_TO_CART,1743444167677
user_1906,item_0180,ADD_TO_CART,1738183677184
user_3777,item_0403,PURCHASE,1741686301413
user_3848,item_0276,VIEW,1720631012912
user_2172,item_0478,ADD_TO_CART,1737956633052
user_0950,item_0384,REWARD_REDEMPTION,1733702251654
user_2731,item_0009,ADD_TO_CART,1725447154091
user_2477,item_0288,REWARD_REDEMPTION,1722492276405
user_2325,item_0182,REWARD_REDEMPTION,1748260005577
user_2474,item_0282,ADD_TO_CART,1745152902386
user_3803,item_0420,VIEW,1741059468172
user_2055,item_0200,REWARD_REDEMPTION,1748865458129
user_2965,item_0371,VIEW,1728035679467
user_1675,item_0109,REWARD_IMPRESSION,1720114618821
user_2878,item_0259,PURCHASE,1727242089877
user_4840,item_0258,VIEW,1748715100835
